Paired evolution matrix comparison
Baseline: v33-founder-reproduction (3 runs)
Candidate: v34-direct-teaching (3 runs)
Matched by seed+years+repeat: 3; unmatched B/C: 0/0
Configuration: matched
Civilization index: declared-same; Both artifacts declare the same civilization-index formula version.

10 years (3 matched pairs)
Engine-comparable numeric metrics:
  finalPopulation: B med/mean 8/8.67; C 10/10; paired Δ med/mean +2/+1.33 (3 pairs)
  interruptReturnsParentCompleted: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  interruptReturnsParentBlocked: B med/mean 0/0; C 2/1.33; paired Δ med/mean +2/+1.33 (3 pairs)
  interruptReturnsParentUnavailable: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  interruptUnresolvedTerminalChildren: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  interruptChildrenWithProjectId: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  orphanSuspendedProjectIntents: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  interruptResumedParentsWithSubsequentAction: B med/mean 1/1; C 3/2.67; paired Δ med/mean +2/+1.67 (3 pairs)
  interruptResumedParentsWithoutSubsequentAction: B med/mean 0/0.33; C 2/1.67; paired Δ med/mean +1/+1.33 (3 pairs)
  interruptImmediateSameProjectReplacements: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  completedActions: B med/mean 476/494.33; C 727/724.67; paired Δ med/mean +243/+230.33 (3 pairs)
  actionPersonMonths: B med/mean 241/238; C 301/292.67; paired Δ med/mean +53/+54.67 (3 pairs)
  projectActionPersonMonths: B med/mean 33/31; C 60/57.33; paired Δ med/mean +27/+26.33 (3 pairs)
  projectActionMonthShare: B med/mean 14/13.06; C 21.9/19.65; paired Δ med/mean +7.1/+6.6 (3 pairs)
  ruleDecisions: B med/mean 336/328; C 378/379; paired Δ med/mean +42/+51 (3 pairs)
  modelDecisions: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  inputTokens: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  outputTokens: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  strategicShare: B med/mean 81.66/83.9; C 76.1/76.63; paired Δ med/mean -5.56/-7.27 (3 pairs)
  strategicIntents: B med/mean 269/274.33; C 284/290; paired Δ med/mean +15/+15.67 (3 pairs)
  socialIntents: B med/mean 64/53.67; C 94/89; paired Δ med/mean +39/+35.33 (3 pairs)
  communications: B med/mean 54/47; C 88/84.67; paired Δ med/mean +38/+37.67 (3 pairs)
  survivalReflexActions: B med/mean 428/645.67; C 347/413; paired Δ med/mean -186/-232.67 (3 pairs)
  projectsStarted: B med/mean 21/18.67; C 24/25; paired Δ med/mean +7/+6.33 (3 pairs)
  projectsCompleted: B med/mean 5/5; C 9/11.33; paired Δ med/mean +4/+6.33 (3 pairs)
  projectsBlocked: B med/mean 15/12.67; C 14/12.67; paired Δ med/mean -1/0 (3 pairs)
  projectPressureBasisProjects: B med/mean 21/18.67; C 24/25; paired Δ med/mean +7/+6.33 (3 pairs)
  projectPressureBasisCoverage: B med/mean 100/100; C 100/100; paired Δ med/mean 0/0 (3 pairs)
  projectPressureHistoryEntries: B med/mean 50/59.67; C 107/92.33; paired Δ med/mean +24/+32.67 (3 pairs)
  projectsWithPressureUpdates: B med/mean 12/13.33; C 21/19; paired Δ med/mean +3/+5.67 (3 pairs)
  projectPressureUpdates: B med/mean 26/41; C 74/67.33; paired Δ med/mean +21/+26.33 (3 pairs)
  projectPressureIncreases: B med/mean 9/8.67; C 8/8.67; paired Δ med/mean 0/0 (3 pairs)
  projectPressureDecreases: B med/mean 13/12; C 18/18.33; paired Δ med/mean +4/+6.33 (3 pairs)
  projectPressureUnchangedUpdates: B med/mean 12/20.33; C 40/40.33; paired Δ med/mean +17/+20 (3 pairs)
  projectPressureDuplicateBasisEntries: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  projectPressureUnresolvedSourceFacts: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  huntingPressureCrossOwnerSources: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  huntingPressureNonThreatAnimalSources: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  projectPressureChangesWithoutEdgeChange: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  projectPressureObserverMismatches: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  projectPressureUpdatesThermalSafety: B med/mean 0/3; C 0/3; paired Δ med/mean 0/0 (3 pairs)
  projectPressureUpdatesHuntingSafety: B med/mean 2/1.67; C 2/1.67; paired Δ med/mean -1/0 (3 pairs)
  projectPressureUpdatesCareCapability: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  projectPressureUpdatesFoodPreparation: B med/mean 16/14.33; C 27/23.33; paired Δ med/mean +11/+9 (3 pairs)
  projectPressureUpdatesShelterCapacity: B med/mean 17/21.67; C 39/39.33; paired Δ med/mean +11/+17.67 (3 pairs)
  projectPressureUpdatesKnowledgePreservation: B med/mean 0/0.33; C 0/0; paired Δ med/mean 0/-0.33 (3 pairs)
  projectProgressEvidenceCount: B med/mean 108/128; C 411/393.67; paired Δ med/mean +303/+265.67 (3 pairs)
  projectProgressProjects: B med/mean 17/15.67; C 23/23.67; paired Δ med/mean +6/+8 (3 pairs)
  projectLogisticsAdvanceProgress: B med/mean 56/73.33; C 281/286; paired Δ med/mean +229/+212.67 (3 pairs)
  projectMaterialContributionProgress: B med/mean 56/54.67; C 99/107.67; paired Δ med/mean +53/+53 (3 pairs)
  projectProgressDuplicateEvents: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  projectProgressUnresolvedEvents: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  projectProgressActorMismatches: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  projectProgressEpisodeMismatches: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  projectProgressIntentMismatches: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  projectProgressNonAdvancingLogistics: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  projectProgressEventsAfterTermination: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  projectStagnationBlocksWithRecentProgress: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  projectTerminalMonthCoverage: B med/mean 100/100; C 100/100; paired Δ med/mean 0/0 (3 pairs)
  projectsBlockedAfterLogisticsProgress: B med/mean 9/8.67; C 11/10.33; paired Δ med/mean +2/+1.67 (3 pairs)
  projectSearchCampaigns: B med/mean 0/0.33; C 4/3.33; paired Δ med/mean +4/+3 (3 pairs)
  projectsWithSearchCampaigns: B med/mean 0/0.33; C 4/3; paired Δ med/mean +3/+2.67 (3 pairs)
  searchCampaignActive: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  searchCampaignExhausted: B med/mean 0/0; C 0/0.33; paired Δ med/mean 0/+0.33 (3 pairs)
  searchCampaignSuperseded: B med/mean 0/0; C 0/0.33; paired Δ med/mean 0/+0.33 (3 pairs)
  searchCampaignClosed: B med/mean 0/0.33; C 3/2.67; paired Δ med/mean +2/+2.33 (3 pairs)
  searchCampaignAttemptedTargets: B med/mean 0/0.33; C 7/17.33; paired Δ med/mean +7/+17 (3 pairs)
  searchCampaignMaxTargets: B med/mean 0/0.33; C 7/14.67; paired Δ med/mean +7/+14.33 (3 pairs)
  searchCampaignEpisodeCoverage: B med/mean 100/100; C 100/100; paired Δ med/mean 0/0 (3 pairs)
  searchEpisodesMissingCampaign: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  searchCampaignRepeatedTargets: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  searchCampaignDuplicateBasis: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  searchCampaignTargetOutsideArea: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  searchCampaignEpisodeTargetNotAttempted: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  searchCampaignProjectMismatches: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  searchCampaignOwnerMismatches: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  searchCampaignActorMismatches: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  searchCampaignMaterialMismatches: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  searchCampaignUnresolvedSourceFacts: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  projectLogisticsEpisodes: B med/mean 36/35; C 81/83.33; paired Δ med/mean +45/+48.33 (3 pairs)
  projectLogisticsFulfilled: B med/mean 35/33.33; C 75/77.33; paired Δ med/mean +40/+44 (3 pairs)
  projectLogisticsExhausted: B med/mean 0/0.67; C 3/3.33; paired Δ med/mean +3/+2.67 (3 pairs)
  projectSearchEpisodes: B med/mean 0/0.33; C 7/17.33; paired Δ med/mean +7/+17 (3 pairs)
  projectDropEpisodes: B med/mean 35/33; C 55/58; paired Δ med/mean +26/+25 (3 pairs)
  projectLogisticsActionEvents: B med/mean 87/106.33; C 349/345.67; paired Δ med/mean +262/+239.33 (3 pairs)
  jointProjectsCompleted: B med/mean 1/1; C 1/1; paired Δ med/mean 0/0 (3 pairs)
  productionProjectsCompleted: B med/mean 1/1; C 3/3.33; paired Δ med/mean +1/+2.33 (3 pairs)
  constructionProjectsCompleted: B med/mean 4/4; C 7/8; paired Δ med/mean +3/+4 (3 pairs)
  totalStructures: B med/mean 9/7.67; C 15/15.33; paired Δ med/mean +6/+7.67 (3 pairs)
  completedStructures: B med/mean 3/2.33; C 5/5.33; paired Δ med/mean +2/+3 (3 pairs)
  constructionPlacements: B med/mean 14/12; C 21/21.33; paired Δ med/mean +7/+9.33 (3 pairs)
  containersBuilt: B med/mean 0/0.33; C 3/3; paired Δ med/mean +2/+2.67 (3 pairs)
  standingContainers: B med/mean 0/0.33; C 3/3; paired Δ med/mean +2/+2.67 (3 pairs)
  containerTransfers: B med/mean 0/1.33; C 1/14.33; paired Δ med/mean 0/+13 (3 pairs)
  storedUnits: B med/mean 0/1.33; C 1/6; paired Δ med/mean 0/+4.67 (3 pairs)
  movementActions: B med/mean 921/1196; C 1199/1272; paired Δ med/mean +171/+76 (3 pairs)
  movementActionShare: B med/mean 67.62/69.97; C 65.99/66.08; paired Δ med/mean -2.89/-3.89 (3 pairs)
  spearsCrafted: B med/mean 5/3.33; C 7/6.67; paired Δ med/mean +3/+3.33 (3 pairs)
  leatherClothingCrafted: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  herbalMedicineCrafted: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  cookedFoodProduced: B med/mean 0/0; C 2/2; paired Δ med/mean +2/+2 (3 pairs)
  recordsCreated: B med/mean 0/0.33; C 1/0.67; paired Δ med/mean 0/+0.33 (3 pairs)
  functionalInstitutions: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  animalsHunted: B med/mean 3/2.67; C 3/3.33; paired Δ med/mean +1/+0.67 (3 pairs)
  animalAttacks: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  wildlifePopulation: B med/mean 0/1.67; C 0/1; paired Δ med/mean 0/-0.67 (3 pairs)
  predictionAccuracy: B med/mean 26.32/30.25; C 42.86/43.28; paired Δ med/mean +18.72/+13.02 (3 pairs)
  dehydrationHibernations: B med/mean 24/21.33; C 27/25; paired Δ med/mean +3/+3.67 (3 pairs)
  assistedDependentHibernations: B med/mean 4/3.67; C 6/5; paired Δ med/mean +1/+1.33 (3 pairs)
  throughMonth: B med/mean 120/120; C 120/120; paired Δ med/mean 0/0 (3 pairs)
  initialPopulation: B med/mean 7/6.67; C 7/6.67; paired Δ med/mean 0/0 (3 pairs)
  completeRecordUseChains: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  completeTechniqueLearningChains: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  completeTechniqueLearningProjectCompletionChains: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  completeTechniqueLearningProjectProgressChains: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  correctPredictions: B med/mean 5/4.67; C 5/6.67; paired Δ med/mean +2/+2 (3 pairs)
  dropDemandActorMismatches: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  dropDemandBalanceMismatches: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  dropDemandMaterialMismatches: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  dropDemandNonPositiveOutstanding: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  dropDemandRequestedExceedsOutstanding: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  dropDemandRequestedQuantity: B med/mean 35/33; C 55/58; paired Δ med/mean +26/+25 (3 pairs)
  dropDemandStartingAtOrAboveRequired: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  dropDemandStartingQuantityMismatches: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  dropDemandTransferExceedsRequested: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  dropDemandTransferQuantity: B med/mean 33/30.67; C 49/53; paired Δ med/mean +25/+22.33 (3 pairs)
  dropDemandUnresolvedActionEvents: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  dropEpisodesWithMaterialDemand: B med/mean 35/33; C 55/58; paired Δ med/mean +26/+25 (3 pairs)
  generationGtZeroCausalReliableLearners: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  hypothesisActionDiffEntityRoleBasisCoverage: B med/mean 100/100; C 100/100; paired Δ med/mean 0/0 (3 pairs)
  hypothesisActionDiffOutcomeMismatches: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  hypothesisActionDiffPairMismatches: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  hypothesisActionDiffRoleBasisMismatches: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  hypothesisActionDiffSignatureMismatches: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  hypothesisActionDiffsWithEntityRoleBasis: B med/mean 47/48.67; C 37/41.33; paired Δ med/mean -10/-7.33 (3 pairs)
  hypothesisActionMismatches: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  hypothesisActorMismatches: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  hypothesisAttemptEntityRoleBasisCoverage: B med/mean 100/100; C 100/100; paired Δ med/mean 0/0 (3 pairs)
  hypothesisAttemptOrdinalMismatches: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  hypothesisAttemptRoleBasisCoverage: B med/mean 100/100; C 100/100; paired Δ med/mean 0/0 (3 pairs)
  hypothesisAttempts: B med/mean 47/48.67; C 37/41.33; paired Δ med/mean -10/-7.33 (3 pairs)
  hypothesisAttemptsMissingQuestionKind: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  hypothesisAttemptsMissingRoleBasis: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  hypothesisAttemptsWithEntityRoleBasis: B med/mean 47/48.67; C 37/41.33; paired Δ med/mean -10/-7.33 (3 pairs)
  hypothesisAttemptsWithRoleBasis: B med/mean 47/48.67; C 37/41.33; paired Δ med/mean -10/-7.33 (3 pairs)
  hypothesisBudgetExceeds: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  hypothesisCampaignMismatches: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  hypothesisCampaigns: B med/mean 13/13; C 11/13.67; paired Δ med/mean +1/+0.67 (3 pairs)
  hypothesisCandidateAttemptRoleBasisMismatches: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  hypothesisCandidateEntityRoleBasisCoverage: B med/mean 100/100; C 100/100; paired Δ med/mean 0/0 (3 pairs)
  hypothesisCandidateRoleBasisCoverage: B med/mean 100/100; C 100/100; paired Δ med/mean 0/0 (3 pairs)
  hypothesisCandidates: B med/mean 163/157; C 176/197.33; paired Δ med/mean +53/+40.33 (3 pairs)
  hypothesisCandidatesMissingQuestionKind: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  hypothesisCandidatesMissingRoleBasis: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  hypothesisCandidatesWithEntityRoleBasis: B med/mean 163/157; C 176/197.33; paired Δ med/mean +53/+40.33 (3 pairs)
  hypothesisCandidatesWithRoleBasis: B med/mean 163/157; C 176/197.33; paired Δ med/mean +53/+40.33 (3 pairs)
  hypothesisCombineAttempts: B med/mean 36/38.67; C 27/31; paired Δ med/mean -9/-7.67 (3 pairs)
  hypothesisCombineNoResponses: B med/mean 33/34.67; C 24/27.33; paired Δ med/mean -9/-7.33 (3 pairs)
  hypothesisCombineResponses: B med/mean 4/4; C 3/3.67; paired Δ med/mean 0/-0.33 (3 pairs)
  hypothesisConnectFlexibleLayersAttempts: B med/mean 0/0.33; C 0/0.33; paired Δ med/mean 0/0 (3 pairs)
  hypothesisConnectFlexibleLayersCandidates: B med/mean 0/0.33; C 0/1; paired Δ med/mean 0/+0.67 (3 pairs)
  hypothesisConnectFlexibleLayersNoResponses: B med/mean 0/0.33; C 0/0.33; paired Δ med/mean 0/0 (3 pairs)
  hypothesisConnectFlexibleLayersResponses: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  hypothesisConnectManipulatorShapesAttempts: B med/mean 35/38.33; C 26/30.67; paired Δ med/mean -9/-7.67 (3 pairs)
  hypothesisConnectManipulatorShapesCandidates: B med/mean 100/106; C 85/98.67; paired Δ med/mean -5/-7.33 (3 pairs)
  hypothesisConnectManipulatorShapesNoResponses: B med/mean 32/34.33; C 23/27; paired Δ med/mean -9/-7.33 (3 pairs)
  hypothesisConnectManipulatorShapesResponses: B med/mean 4/4; C 3/3.67; paired Δ med/mean 0/-0.33 (3 pairs)
  hypothesisDuplicateProjectPairs: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  hypothesisDuplicateProjectSignatures: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  hypothesisExactEntityVerifiedResponseInputAttempts: B med/mean 0/0.33; C 0/0.67; paired Δ med/mean 0/+0.33 (3 pairs)
  hypothesisExactEntityVerifiedResponseToolAttempts: B med/mean 4/4; C 3/3.33; paired Δ med/mean 0/-0.67 (3 pairs)
  hypothesisExertAttempts: B med/mean 11/10; C 9/8.33; paired Δ med/mean -2/-1.67 (3 pairs)
  hypothesisExertNoResponses: B med/mean 10/9.67; C 6/6; paired Δ med/mean -3/-3.67 (3 pairs)
  hypothesisExertResponses: B med/mean 0/0.33; C 2/2.33; paired Δ med/mean +2/+2 (3 pairs)
  hypothesisExertVerifiedResponseInputAttempts: B med/mean 0/0.33; C 0/0.33; paired Δ med/mean 0/0 (3 pairs)
  hypothesisExertVerifiedResponseToolAttempts: B med/mean 4/3; C 3/2; paired Δ med/mean -1/-1 (3 pairs)
  hypothesisExhaustedCampaigns: B med/mean 9/9.33; C 6/7; paired Δ med/mean -3/-2.33 (3 pairs)
  hypothesisExposeAttempts: B med/mean 0/0; C 2/2; paired Δ med/mean +2/+2 (3 pairs)
  hypothesisExposeNoResponses: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  hypothesisExposeResponses: B med/mean 0/0; C 2/2; paired Δ med/mean +2/+2 (3 pairs)
  hypothesisFirstAttemptNoResponses: B med/mean 13/12.33; C 10/9.33; paired Δ med/mean -3/-3 (3 pairs)
  hypothesisFirstAttemptResponses: B med/mean 1/0.67; C 3/3.67; paired Δ med/mean +2/+3 (3 pairs)
  hypothesisMaterialOnlyVerifiedResponseAttributionViolations: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  hypothesisMissingSourceKeys: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  hypothesisNonFiniteRoleScores: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  hypothesisNoResponseBudgetExceeds: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  hypothesisNoResponses: B med/mean 43/44.33; C 31/33.33; paired Δ med/mean -12/-11 (3 pairs)
  hypothesisOperationMismatches: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  hypothesisProjectMismatches: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  hypothesisQuestionOperationMismatches: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  hypothesisReliableKnowledgeViolations: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  hypothesisReliableNoResponseExcessAttempts: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  hypothesisResponseBudgetExceeds: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  hypothesisResponseDrivenTransitions: B med/mean 4/4.33; C 4/5.33; paired Δ med/mean +1/+1 (3 pairs)
  hypothesisResponses: B med/mean 4/4.33; C 6/8; paired Δ med/mean +2/+3.67 (3 pairs)
  hypothesisSeekLocalHeatAttempts: B med/mean 7/7.67; C 7/7; paired Δ med/mean -1/-0.67 (3 pairs)
  hypothesisSeekLocalHeatCandidates: B med/mean 47/44; C 76/74.33; paired Δ med/mean +23/+30.33 (3 pairs)
  hypothesisSeekLocalHeatNoResponses: B med/mean 7/7.67; C 5/5.33; paired Δ med/mean -2/-2.33 (3 pairs)
  hypothesisSeekLocalHeatResponses: B med/mean 0/0; C 2/1.67; paired Δ med/mean +2/+1.67 (3 pairs)
  hypothesisShapePortableSurfaceAttempts: B med/mean 3/2.33; C 1/1.33; paired Δ med/mean -1/-1 (3 pairs)
  hypothesisShapePortableSurfaceCandidates: B med/mean 5/6.67; C 11/8.33; paired Δ med/mean 0/+1.67 (3 pairs)
  hypothesisShapePortableSurfaceNoResponses: B med/mean 3/2; C 0/0.67; paired Δ med/mean -1/-1.33 (3 pairs)
  hypothesisShapePortableSurfaceResponses: B med/mean 0/0.33; C 1/0.67; paired Δ med/mean 0/+0.33 (3 pairs)
  hypothesisTotalBudgetExceeds: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  hypothesisTransformSubjectWithObservedHeatAttempts: B med/mean 0/0; C 2/2; paired Δ med/mean +2/+2 (3 pairs)
  hypothesisTransformSubjectWithObservedHeatCandidates: B med/mean 0/0; C 12/15; paired Δ med/mean +12/+15 (3 pairs)
  hypothesisTransformSubjectWithObservedHeatNoResponses: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  hypothesisTransformSubjectWithObservedHeatResponses: B med/mean 0/0; C 2/2; paired Δ med/mean +2/+2 (3 pairs)
  hypothesisUniquePairs: B med/mean 34/32; C 30/29.67; paired Δ med/mean -2/-2.33 (3 pairs)
  hypothesisUniqueSignatures: B med/mean 34/32; C 30/29.67; paired Δ med/mean -2/-2.33 (3 pairs)
  hypothesisUnresolvedActionEvents: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  hypothesisUnresolvedActors: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  hypothesisUnresolvedCampaigns: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
